event layer r x y z
790 5 769.023 664.808 386.556 72.8288
790 6 990.422 853.991 501.632 121.944
790 7 997.132 859.098 506.186 123.811
791 0 290.946 262.228 126.04 -8.0505
791 1 407.247 368.89 172.541 13.8881
791 2 563.942 512.002 236.4 61.7755
791 3 570.598 517.994 239.301 60.5704
791 4 765.953 695.176 321.582 123.717
791 5 772.797 701.03 325.226 122.035
791 6 1006.8 911.447 427.689 172.503
791 7 1013.5 917.352 430.867 170.03
791 6 989.563 896.062 419.89 170.181
791 7 996.144 901.775 423.208 172.362
792 0 288.949 264.014 117.423 44.9515
792 1 405.321 369.56 166.465 86.3041
792 2 563.917 512.02 236.301 111.39
792 3 570.611 517.984 239.351 134.377
792 4 767.901 693.768 329.177 172.301
792 5 774.544 699.769 332.028 170.238
792 4 750.178 678.086 320.883 170.02
792 5 756.713 683.862 323.955 172.531
792 6 992.28 891.182 436.365 220.245
792 7 998.703 897.18 438.719 221.558
793 1 401.931 327.014 233.688 86.0058
793 3 566.159 480.597 299.269 110.687
793 4 761.167 660.732 377.9 123.187
793 5 767.6 666.647 380.516 122.61
793 6 1000.27 879.063 477.276 171.738
793 7 1006.94 884.69 480.884 170.797
794 0 293.641 273.728 106.293 178.43
794 1 397.45 372.683 138.106 208.987
794 2 553.392 521.502 185.145 232.228
794 3 559.918 527.599 187.478 233.749
794 4 767.188 726.46 246.644 270.228
794 5 773.813 732.748 248.73 268.313
794 6 998.59 949.521 309.178 319.14
794 7 1005.22 955.709 311.58 318.633
795 0 291.738 274.394 99.0901 170.963
795 1 399.945 371.609 147.859 209.242
795 2 560.415 514.748 221.582 233.192
795 3 567.054 520.749 224.435 232.772
795 4 764.687 696.12 316.487 269.965
795 5 771.167 702.245 318.67 268.591
795 6 989.801 895.612 421.41 366.222
795 7 996.533 901.046 425.669 368.295
796 0 292.621 260.878 132.551 60.8765
796 1 406.941 368.995 171.591 62.2466
796 2 560.875 514.372 223.611 85.6289
796 3 567.351 520.506 225.745 85.1206
796 4 758.701 700.98 290.265 122.888
796 5 765.378 706.944 293.316 122.879
796 6 994.756 922.979 371.011 122.616
796 7 1001.17 929.159 372.834 123.187
797 0 292.064 261.314 130.446 119.802
797 1 405.383 369.538 166.665 135.926
797 2 558.961 515.977 214.953 159.208
797 3 565.402 522.147 216.89 159.163
797 4 755.856 703.588 276.19 170.899
797 5 762.099 709.961 277.038 171.692
797 6 990.575 927.929 346.678 219.97
797 7 996.909 934.23 347.909 221.848
798 0 291.858 274.351 99.5643 149.343
798 1 399.27 371.89 145.309 183.751
798 2 558.672 516.229 213.592 208.789
798 3 565.297 522.239 216.396 208.793
798 4 760.607 699.352 299.047 269.504
798 5 767.395 705.229 302.567 269.017
798 6 1000.65 916.96 400.595 319.401
798 7 1007.36 922.839 403.897 318.362
799 1 408.263 398.393 89.2287 62.3526
799 2 561.579 542.939 143.486 85.7094
799 3 568.243 549.309 145.464 85.0185
799 4 758.984 728.975 211.31 122.924
799 5 765.599 735.265 213.373 122.851
799 6 994.828 951.756 289.557 171.009
799 7 1001.44 957.95 291.908 171.531
800 1 400.84 328.301 229.981 -12.2963
800 2 559.371 475.352 294.85 -12.7497
800 3 565.629 481.429 296.921 -12.8733
800 4 760.453 661.677 374.795 25.1023
800 5 766.872 667.614 377.339 24.696
800 6 998.189 881.979 467.435 73.4706
800 7 1004.81 887.67 470.825 73.0702
801 0 289.149 248.916 147.132 139.362
801 1 389.982 345.049 181.733 158.384
801 2 564.651 511.484 239.196 184.041
801 3 571.055 517.659 241.107 182.714
801 4 760.734 699.247 299.616 221.136
801 5 767.185 705.403 301.627 220.659
801 6 993.86 923.982 366.081 268.868
801 7 1000.35 930.082 368.297 269.69
802 1 399.539 395.018 59.9368 37.3941
802 2 554.788 543.822 109.761 84.8321
802 3 561.372 550.2 111.437 85.9037
802 4 751.554 731.846 170.984 170.256
802 4 751.927 731.679 173.317 170.317
802 5 758.296 738.069 173.973 172.262
802 6 1003.7 972.222 249.389 221.768
802 7 1010.3 978.6 251.092 220.009
803 0 290.552 283.667 62.879 45.7515
803 1 388.542 377.988 89.9438 84.3021
803 2 559.989 543.125 136.393 110.95
803 3 566.606 549.5 138.171 134.825
803 4 753.883 730.854 184.911 170.619
803 5 760.345 737.201 186.169 171.944
803 6 1001.89 972.439 241.116 269.936
803 7 1008.46 978.82 242.691 268.611
803 7 1008.67 978.794 243.672 268.585
803 7 1008.93 978.762 244.88 268.554
804 0 287.939 275.957 82.1956 57.9265
804 1 392.274 375.336 114.025 84.9322
804 2 567.177 542.35 165.969 111.719
804 3 573.848 548.721 167.949 109.859
804 4 761.067 728.289 220.947 123.175
804 5 767.367 734.68 221.579 122.637
804 6 993.438 952.645 281.758 170.805
804 7 999.784 959.01 282.609 171.775
805 1 398.907 394.739 57.5128 61.5223
805 2 553.36 544.049 101.084 84.6063
805 3 559.938 550.428 102.76 86.1295
805 4 765.304 749.196 156.189 123.648
805 5 771.996 755.689 157.836 122.119
805 6 995.727 973.243 210.408 171.137
805 7 1002.37 979.614 212.361 171.4
806 0 292.364 244.702 159.992 -9.60883
806 1 391.271 342.409 189.338 12.2099
806 2 564.43 511.644 238.33 61.8265
806 3 570.898 517.773 240.489 60.539
806 4 758.81 700.884 290.785 122.902
806 5 765.441 706.889 293.612 122.871
806 6 991.26 927.066 350.919 170.466
806 7 997.786 933.122 353.357 172.087
807 0 291.132 246.228 155.336 142.795
807 1 390.526 343.894 185.061 182.667
807 2 563.67 512.204 235.311 233.555
807 3 570.166 518.314 237.57 232.424
807 4 758.628 701.044 289.919 269.263
807 5 764.888 707.375 290.99 269.323
807 6 991.224 927.111 350.697 366.46
807 7 997.75 933.167 353.135 368.093
808 0 292.315 283.809 70.0025 161.079
808 1 391.181 376.013 107.874 182.771
808 2 569.454 542.133 174.268 209.935
808 3 576.422 548.476 177.304 207.615
808 3 557.464 530.739 170.533 210.006
808 4 766.743 726.585 244.887 221.799
808 5 773.362 732.875 246.949 219.976
808 6 1001.66 947.843 323.902 269.908
808 7 1008.34 954.003 326.553 268.625
809 0 293.609 273.739 106.177 108.744
809 1 399.401 371.835 145.809 135.38
809 2 556.623 518.109 203.451 158.904
809 3 563.06 524.293 205.313 159.469
809 4 755.089 704.336 272.158 220.409
809 5 761.668 710.382 274.763 221.369
809 6 991.067 927.307 349.736 268.434
809 7 997.557 933.408 351.952 270.124
810 0 288.893 283.519 55.4638 34.4922
810 1 390.351 376.573 102.797 60.4467
810 2 552.478 522.597 179.233 109.88
810 3 559.095 528.58 182.184 111.698
810 4 756.143 703.313 277.674 170.939
810 5 762.801 709.287 280.674 171.596
810 6 1000.35 917.24 399.215 269.747
810 7 1007.29 922.905 403.576 268.754
811 1 405.671 322.881 245.596 86.3336
811 2 565.218 467.021 318.375 135.716
811 3 571.746 472.653 321.704 134.26
811 4 769.175 651.121 409.478 172.428
811 5 775.542 657.073 411.972 170.138
811 4 751.294 634.963 401.577 170.212
811 5 757.656 640.807 404.238 172.368
811 6 991.099 852.415 505.635 220.056
811 7 997.393 858.489 507.73 221.768
812 1 394.41 392.536 38.3932 61.0218
812 2 570.461 563.183 90.8324 86.6025
812 2 551.096 544.464 85.2399 84.1942
812 3 557.638 550.846 86.7653 86.5456
812 4 762.255 748.665 143.294 123.312
812 5 768.891 755.149 144.714 122.46
812 6 993.993 973.494 200.826 170.888
812 7 1000.59 979.871 202.553 171.655
813 0 293.014 243.934 162.337 -97.1442
813 1 391.805 341.402 192.238 -61.7186
813 2 565.657 510.764 243.079 -36.2478
813 3 571.964 517.003 244.645 -37.771
813 4 759.865 699.976 295.682 25.0316
813 5 766.367 706.091 297.917 24.7569
813 6 991.872 926.314 354.617 72.5638
813 7 998.288 932.505 356.39 74.0065
814 1 403.79 396.757 75.0322 13.5976
814 2 560.65 543.046 139.386 37.2194
814 3 567.527 549.392 142.321 36.7169
814 4 761.341 728.202 222.177 73.5904
814 5 768.252 734.398 225.543 72.9171
814 6 1001.63 947.86 323.752 73.9044
814 7 1008.38 953.983 326.728 122.237
815 0 288.48 249.908 144.107 25.9505
815 1 389.328 346.534 177.455 60.2661
815 2 563.658 512.213 235.262 111.362
815 3 570.142 518.333 237.471 110.235
815 4 760.989 699.036 300.754 171.549
815 5 767.478 705.16 302.938 171.007
815 6 996.402 921.203 379.738 220.847
815 7 1002.67 927.534 380.821 220.975
816 0 288.233 283.455 52.2644 54.4432
816 1 388.453 378.068 89.2183 60.0914
816 2 563.455 542.732 151.408 85.9155
816 3 570.123 549.102 153.386 84.8124
816 4 760.585 728.445 218.763 123.118
816 5 767.268 734.713 221.127 122.649
816 6 995.981 951.047 295.781 171.172
816 7 1002.71 957.173 298.732 171.353
817 0 291.974 283.782 68.6778 43.8015
817 1 391.314 375.928 108.649 60.5998
817 2 551.656 523.656 173.518 109.729
817 3 558.254 529.652 176.396 111.851
817 4 752.282 707.275 256.302 170.373
817 5 759.007 713.152 259.821 172.148
817 6 992.52 925.537 358.438 220.282
817 7 999.17 931.446 361.592 221.485
818 0 291.625 261.666 128.749 179.796
818 1 406.072 369.295 168.865 209.792
818 2 561.091 514.198 224.551 233.27
818 3 567.635 520.277 226.982 256.896
818 4 760.327 699.586 297.786 269.471
818 4 760.392 699.531 298.082 269.478
818 4 759.318 700.443 293.159 318.965
818 4 759.606 700.196 294.495 319.0
818 6 997.684 919.874 386.272 367.404
818 7 1004.4 925.734 389.671 367.123
819 1 407.761 320.728 251.799 86.5043
819 2 565.013 467.29 317.615 111.503
819 3 571.244 473.316 319.83 110.12
819 4 765.773 655.011 396.697 172.081
819 5 772.342 660.743 399.914 170.466
819 6 1001.9 876.884 484.633 221.554
819 7 1008.53 882.561 488.073 220.219
820 2 569.766 461.378 334.311 -60.0443
820 3 576.131 467.186 337.142 -62.3663
820 2 551.5 444.959 325.828 -62.3094
820 3 557.839 450.685 328.737 -60.0777
820 4 754.638 627.093 419.801 -25.4713
820 5 761.084 632.698 423.015 -24.3643
820 6 995.976 842.097 531.828 24.7883
820 7 1002.57 847.508 535.609 24.9885
821 0 292.141 244.972 159.169 -96.1775
821 1 393.266 338.845 199.606 -85.7075
821 1 393.476 338.498 200.605 85.0951
821 1 394.141 337.426 203.694 256.988
821 2 552.841 487.31 261.079 -37.873
821 3 559.34 493.026 264.171 -36.1615
821 4 752.769 673.274 336.696 -25.75
821 5 759.082 679.445 338.468 -24.064
821 6 1006.85 911.407 427.886 26.1249
821 7 1013.22 917.588 429.708 23.6773
821 6 989.878 895.469 421.891 23.852
821 7 996.25 901.575 423.884 25.96
822 0 296.078 258.387 144.563 31.3588
822 0 287.773 251.013 140.733 29.8255
822 1 391.215 342.516 189.03 36.3931
822 2 553.455 485.983 264.826 84.622
822 3 560.021 491.557 268.32 86.1157
822 4 757.727 665.457 362.376 122.765
822 5 764.386 671.064 366.003 123.004
822 6 1001.03 878.034 480.75 171.832
822 7 1007.78 883.554 484.72 170.693
823 0 295.119 284.012 80.2005 52.0265
823 1 394.601 374.052 125.678 61.0454
823 2 556.095 518.622 200.68 110.447
823 3 562.866 524.481 204.299 111.113
823 4 760.916 699.096 300.432 123.157
823 5 767.45 705.183 302.814 122.627
823 6 1006.04 912.094 424.509 172.419
823 7 1012.62 918.105 427.169 170.128
823 6 988.906 897.327 415.62 170.065
823 7 995.397 903.211 418.36 172.493
824 1 389.854 376.931 99.5465 182.553
824 2 565.904 542.477 161.141 184.169
824 3 572.574 548.847 163.119 182.559
824 4 762.833 727.735 228.726 171.761
824 4 762.868 727.725 228.877 171.765
824 4 762.775 727.753 228.475 221.371
824 4 763.549 727.518 231.787 221.458
824 5 769.533 734.0 231.14 220.388
824 6 998.559 949.538 309.028 221.136
824 7 1004.98 955.845 310.381 220.665
825 0 294.211 273.539 108.334 133.229
825 1 398.408 372.259 141.958 159.471
825 2 554.479 520.286 191.701 182.785
825 3 560.973 526.42 193.835 183.965
825 4 770.088 725.669 257.76 222.135
825 4 770.533 725.551 259.417 222.178
825 4 751.645 707.994 252.418 219.887
825 5 758.144 714.123 254.578 221.903
825 6 1002.19 947.561 326.376 269.973
825 7 1008.78 953.772 328.578 268.572
826 1 403.723 324.985 239.535 -12.0333
826 2 560.954 472.942 301.655 37.2547
826 3 567.425 478.674 304.7 36.7287
826 4 761.056 660.879 377.419 73.557
826 5 767.378 666.94 379.553 73.0192
826 6 997.02 883.679 461.693 122.932
826 7 1003.21 889.999 462.962 122.9
827 1 395.873 334.81 211.229 183.388
827 2 554.126 484.598 268.739 208.155
827 3 560.533 490.498 271.309 209.458
827 4 754.348 670.622 345.408 220.303
827 5 760.575 676.91 346.796 221.526
827 6 993.204 889.631 441.6 268.77
827 7 999.512 895.816 443.326 269.816
828 0 294.808 241.921 168.482 -5.4005
828 1 396.148 334.415 212.369 12.8439
828 2 556.829 479.542 283.015 36.7405
828 3 563.184 485.502 285.419 37.2606
828 4 760.343 661.824 374.314 73.4726
828 5 766.703 667.841 376.592 73.0997
828 6 1002.12 876.584 485.646 123.581
828 7 1008.53 882.561 488.073 122.219
829 0 290.548 283.666 62.8623 -107.761
829 1 391.4 375.873 109.148 -85.9705
829 2 553.087 521.859 183.216 -62.0228
829 3 559.788 527.75 186.662 -60.4291
829 4 755.827 703.616 276.042 -25.3045
829 5 762.642 709.438 279.858 -24.5822
829 6 998.159 919.392 388.638 -24.7333
829 7 1004.6 925.538 390.633 -25.1023
830 1 402.634 326.206 236.017 37.6866
830 2 561.899 471.564 305.545 61.5537
830 3 568.43 477.204 308.85 60.8059
830 4 765.68 655.121 396.336 74.0712
830 5 772.138 660.984 399.12 72.4873
830 6 1006.82 870.689 505.547 124.121
830 6 989.775 855.54 497.699 121.834
830 7 996.376 860.896 501.621 123.938
831 0 288.572 275.667 85.3322 -23.9255
831 1 395.249 373.724 128.655 -12.8851
831 2 554.98 519.755 194.57 36.4775
831 3 561.679 525.673 197.867 37.4746
831 4 756.92 702.584 281.608 73.0427
831 5 763.64 708.503 284.904 73.4844
831 6 998.484 919.066 390.24 123.126
831 7 1005.23 924.901 393.764 122.631
832 0 292.722 283.84 71.5606 47.7432
832 1 392.517 375.193 115.326 60.7745
832 2 553.408 521.483 185.244 84.6142
832 3 560.057 527.438 188.343 86.1098
832 4 755.089 704.336 272.158 122.409
832 5 761.878 710.176 275.876 123.34
832 6 995.765 921.88 376.41 122.759
832 7 1002.23 928.001 378.529 123.036
833 1 396.912 393.815 49.49 159.312
833 2 553.254 544.067 100.404 208.014
833 3 559.89 550.435 102.459 209.562
833 4 768.212 749.672 167.752 270.332
833 5 775.031 756.185 169.876 268.189
833 4 750.211 732.473 162.175 268.026
833 5 756.835 738.744 164.488 270.509
833 6 1001.23 972.518 238.072 319.473
833 7 1007.75 978.906 239.397 318.313
834 0 294.099 242.699 166.106 65.5265
834 1 394.628 336.667 205.881 85.2403
834 4 755.966 668.073 353.784 122.531
834 5 762.445 673.943 356.544 123.261
834 6 995.84 885.451 455.711 171.153
834 7 1002.54 891.014 459.536 171.376
835 0 293.955 283.931 76.1097 55.2932
835 1 391.57 375.766 110.124 84.8301
835 2 569.39 542.139 174.042 111.929
835 3 576.195 548.497 176.499 133.828
835 3 557.302 530.973 169.272 112.039
835 4 767.073 726.492 246.192 172.216
835 5 773.813 732.748 248.73 170.313
835 6 1004.34 946.462 336.025 221.842
835 7 1010.91 952.684 338.127 219.938
836 0 294.55 259.446 139.455 -53.0015
836 0 286.974 252.352 136.647 -54.1765
836 1 388.98 347.375 175.031 -38.0006
836 2 565.884 510.604 243.945 -12.0333
836 3 572.457 516.655 246.524 -13.629
836 4 766.953 694.447 325.515 25.8207
836 5 773.647 700.411 328.566 23.9462
836 6 1006.73 911.508 427.393 74.4952
836 7 1013.59 917.277 431.236 72.0201
836 6 989.563 896.062 419.89 72.1811
836 7 996.235 901.603 423.787 74.346
837 1 407.41 398.093 86.6292 38.0928
837 2 561.515 542.946 143.209 61.5105
837 3 568.412 549.29 146.194 60.8079
837 4 760.376 728.512 217.81 73.4765
837 5 766.899 734.832 219.445 73.0761
837 5 766.949 734.816 219.671 73.0702
837 5 767.328 734.693 221.402 73.0251
837 6 998.379 949.64 308.129 123.112
837 7 1004.99 955.837 310.456 122.663
838 0 290.399 247.183 152.422 -12.5005
838 1 392.64 339.909 196.54 12.4081
838 2 554.047 484.757 268.288 36.3342
838 2 555.258 482.389 274.976 36.5187
838 2 555.432 482.062 275.901 36.5442
838 3 560.612 490.339 271.76 37.6375
838 4 757.701 665.494 362.256 73.1448
838 5 764.365 671.094 365.906 73.3902
838 6 1000.63 878.578 478.916 123.399
838 7 1007.47 883.976 483.297 122.349
839 0 290.754 274.764 95.0906 224.405
839 1 395.205 373.747 128.454 257.118
839 2 552.27 522.859 177.823 305.843
839 3 558.808 528.937 180.255 307.749
839 4 766.485 726.658 243.859 368.156
839 5 773.167 732.93 246.171 366.379
839 6 999.613 948.948 314.203 417.271
839 7 1006.0 955.273 315.405 416.533
840 0 290.19 274.986 92.7008 182.704
840 1 394.42 374.146 124.828 208.64
840 2 570.504 542.036 177.965 210.031
840 2 551.503 523.863 172.405 207.7
840 3 557.906 530.12 173.873 209.918
840 4 763.484 727.537 231.512 269.834
840 5 770.322 733.761 234.502 268.684
840 6 995.476 951.355 293.081 269.102
840 7 1001.87 957.685 294.232 269.471
841 1 391.13 342.681 188.555 -111.437
841 2 569.773 507.99 258.044 -84.2354
841 3 576.252 514.096 260.328 -86.5691
841 2 551.302 490.947 250.81 -86.5397
841 3 557.697 496.923 253.167 -84.2413
841 4 770.075 692.255 337.34 -23.6832
841 4 751.602 675.361 329.836 -25.9365
841 5 758.26 680.917 333.631 -23.9325
841 6 991.031 893.361 429.008 -25.7716
841 7 997.366 899.524 430.807 -24.0444
842 0 287.447 283.374 48.2152 6.09217
842 1 389.5 377.198 97.1203 36.1065
842 2 551.959 523.257 175.671 84.361
842 3 558.656 529.13 179.215 86.3512
842 4 756.124 703.332 277.575 122.553
842 5 762.705 709.378 280.18 123.226
842 6 1001.12 916.508 402.813 221.46
842 7 1008.03 922.207 407.003 220.28
843 0 290.211 262.86 122.992 194.142
843 0 290.73 262.41 125.159 206.605
843 0 291.503 261.766 128.267 216.081
843 0 292.805 260.735 133.237 219.706
843 0 293.622 260.121 136.202 221.592
843 0 293.628 260.116 136.223 221.556
843 0 295.075 259.076 141.242 213.281
843 0 288.464 249.931 144.036 201.98
843 0 287.389 251.644 138.809 214.63
843 1 406.86 369.023 171.341 209.857
843 2 564.361 511.695 238.057 233.628
843 3 571.08 517.641 241.206 232.328
843 4 767.169 694.291 326.357 270.226
843 5 774.043 700.126 330.099 268.289
843 6 990.804 893.768 427.633 268.391
843 7 997.235 899.76 430.011 270.177
844 0 289.871 263.162 121.536 90.1025
844 1 405.344 369.552 166.539 111.731
844 2 562.004 513.474 228.46 159.565
844 3 568.711 519.424 231.583 158.775
844 5 770.097 703.065 314.243 220.325
844 6 1003.0 914.773 411.344 270.069
844 7 1009.84 920.542 415.187 268.446
845 2 552.255 442.366 330.603 134.032
845 3 558.692 447.732 334.176 135.961
845 4 758.628 618.954 438.647 171.263
845 5 765.106 624.469 442.07 171.296
845 6 1005.01 826.164 572.276 221.919
845 7 1011.56 831.657 575.847 219.864
845 7 995.074 817.841 566.841 222.168
846 0 293.179 243.742 162.923 59.8765
846 1 396.01 334.612 211.799 85.4032
846 2 558.068 477.443 288.944 110.712
846 3 564.554 483.167 292.013 110.887
846 4 762.956 658.439 385.434 171.775
846 5 769.755 663.885 389.589 170.746
846 7 1012.18 877.909 503.777 219.793
846 7 1012.46 877.566 504.935 219.762
846 6 989.016 857.412 492.948 170.085
846 7 995.309 863.533 494.926 172.509
847 0 287.625 283.393 49.1567 127.678
847 1 389.508 377.192 97.1705 158.299
847 1 389.648 377.085 98.1458 158.325
847 1 390.13 376.73 101.372 158.409
847 2 551.948 523.271 175.597 182.359
847 3 558.592 529.212 178.77 184.363
847 4 755.908 703.538 276.462 220.523
847 5 762.56 709.516 279.438 221.246
847 6 1000.98 916.639 402.173 269.826
847 7 1007.62 922.589 405.129 268.713
848 0 296.163 240.488 172.853 151.229
848 1 395.759 334.975 210.753 159.183
848 2 554.352 484.144 270.02 182.765
848 3 560.67 490.221 272.091 184.012
848 4 753.972 671.237 343.386 220.248
848 5 760.402 677.196 345.858 221.552
848 6 991.079 893.275 429.297 268.436
848 7 997.641 899.031 432.471 270.11
849 2 569.638 461.529 333.884 234.144
849 3 575.962 467.387 336.573 231.849
849 2 551.389 445.355 325.098 231.869
849 3 557.74 451.045 328.073 234.142
849 4 754.936 626.445 421.301 318.388
849 5 761.584 631.611 425.533 319.381
849 6 997.04 840.041 537.048 367.318
849 7 1003.51 845.691 540.22 367.243
850 0 288.395 275.747 84.4692 196.746
850 1 397.122 372.832 136.756 208.952
850 2 558.708 516.197 213.766 257.177
850 3 565.496 522.065 217.335 257.151
850 4 763.674 696.895 312.306 319.471
850 5 770.668 702.625 316.618 318.262
850 5 770.92 702.432 317.657 318.235
850 5 770.956 702.405 317.805 318.231
850 5 771.373 702.089 319.512 318.186
850 6 989.996 895.248 422.64 366.256
850 7 996.753 900.639 427.044 368.258
